"","duration","Finished","consent","gender","age","residence","education","smartphoneuse","COVID_pos","COVID_pos_others","COVID_probability_1","COVID_pers_harm","COVID_sev_general","COVID_pers_concern","COVID_concern4others","COVID_lost_job","COVID_info_source_1","COVID_info_source_2","COVID_info_source_3","COVID_info_source_4","COVID_info_source_5","COVID_info_source_6","COVID_info_source_7","COVID_info_trust_1","COVID_info_trust_2","COVID_info_trust_3","COVID_info_trust_4","COVID_info_trust_5","COVID_info_trust_6","Gov_understand","Gov_helpful","COVID_govresponse_1","COVID_govresponse_2","COVID_govresponse_3","COVID_govresponse_4","COVID_govresponse_5","COVID_govresponse_6","COVID_govresponse_7","COVID_govresponse_8","COVID_govresponse_9","COVID_govresponse_10","COVID_govresponse_11","COVID_govresponse_12","COVID_govresponse_13","COVID_govresponse_14","COVID_comply_pers","ahal_abst","ahal_hyg","ahal_mask","ahal_luft","COVID_comply_percent","RKI_technology","RKI_data_access","attention_check","RKI_download","RKI_download_time","RKI_left_installed","RKI_blutooth","RKI_friends_family","RKI_deinstalled","RKI_reasons_open","RKI_reasons","RKI_future_download","RKI_reasons_not_open","RKI_reasons_not_down","COVID_test","positive_upload","reasons_noup_open","reasons_noupload","upload_fut","noup_fut_reasons_op","noupload_reasons","RKI_prevalence_app","RKI_mandatory","noupload_reasons_all","upload_other_reasons","cwa_warn","cwa_warn_understand_1","cwa_warn_understand_2","cwa_warn_understand_3","cwa_green_wastun","cwa_red_wastun","cwa_understand_open","reduce_lik_bt","return_activ_past","return_activ_fut","reduce_spread_past","reduce_spread_fut","ability_bt","decline_part_bt","proportionality_bt","sensitivity_bt","risk_of_harm_bt","trust_intentions_bt","trust_respectpriv_bt","data_security_bt","ongoing_control","acc_general_1","acc_general_2","acc_general_3","acc_general_4","acc_general_5","acc_general_6","wv_freemarket_best","wv_freemarket_lim","wv_lim_gov","sci_betterlives","sci_nextgenopp","Conspir_1","Conspir_2","Conspir_3","Conspir_4","Conspir_5","Conspir_6_rev","Conspir_7","free_text"
"468",696,1,5,2,20,5,1,1,0,1,60,3,3,4,4,0,3,4,4,3,3,4,4,4,4,4,4,3,4,5,4,4,2,2,3,3,3,3,3,4,4,3,3,2,5,2,4,5,5,4,80,4,"1,2,6",1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,40,1,"1,2,4,5",NA,NA,NA,NA,NA,NA,NA,"Kenne die App nich ",5,1,4,3,3,3,6,5,5,2,5,5,4,4,2,1,2,2,1,2,2,4,4,6,6,1,2,1,2,1,4,1,NA
"469",577,1,5,2,43,5,3,1,0,1,31,3,4,4,4,0,4,4,4,5,5,3,3,4,4,4,4,4,4,4,4,3,3,1,4,3,3,5,3,4,4,3,4,3,3,2,5,5,5,5,70,1,"2",1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,60,1,"2,3,4,5",NA,NA,NA,NA,NA,NA,NA,"nein, gibt es nicht",4,4,4,4,4,4,4,3,3,3,4,3,3,3,2,2,2,2,2,2,5,5,4,5,5,1,3,2,1,1,4,2,NA
"470",946,1,5,2,25,3,5,1,0,0,29,3,4,3,4,0,3,1,2,1,1,5,1,4,1,2,1,1,5,4,4,2,3,3,4,3,1,4,5,5,5,4,5,4,4,2,4,5,5,4,40,1,"1,2",1,1,2,1,2,1,NA,"Ich will meinen Teil beitragen, Infektionsketten zu unterbrechen ","2,3",NA,NA,NA,1,NA,NA,NA,1,NA,NA,50,0,"1,2,7",NA,2,5,4,4,"3,6,9","3,4,6,11","Warum werden positive Coronatests nicht automatisch mit App verbunden? ",3,4,4,3,3,4,3,5,5,2,5,6,5,4,2,2,1,3,2,1,2,7,2,6,7,1,1,1,1,1,5,1,NA
"471",918,1,5,1,25,5,5,1,1,1,NA,NA,4,NA,5,1,4,4,4,5,4,4,4,4,4,5,4,3,3,3,4,2,2,2,4,4,1,2,4,2,2,3,3,3,3,2,4,4,3,3,1,1,"6",2,2,NA,NA,NA,NA,NA,NA,NA,0,"Gut","8",NA,NA,NA,NA,NA,NA,NA,1,0,"5","Gut",NA,NA,NA,NA,NA,NA,NA,4,3,3,4,5,4,3,5,5,5,5,5,5,2,3,3,3,3,3,3,4,5,5,5,4,2,4,3,3,4,5,3,"Gut"
"472",2267,1,5,1,33,2,2,1,0,1,21,2,5,3,5,0,2,5,2,4,5,2,1,3,3,3,3,3,4,4,4,5,5,3,5,5,5,5,5,5,5,5,5,2,5,2,5,5,5,4,75,1,"2,6",4,1,3,1,2,0,NA,"Weil sie generell hilfreich ist und jeder haben sollte. ","2,4",NA,NA,NA,1,NA,NA,NA,1,NA,NA,60,0,"1,5",NA,2,5,5,5,"1,6","2,3,6,7,9,10,11,12",NA,3,6,6,3,3,4,6,6,6,3,6,6,6,3,2,2,2,2,1,2,4,4,4,6,7,1,3,1,1,3,5,3,NA
"473",6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",306,1,5,1,20,4,2,1,0,0,53,3,4,4,4,0,3,3,3,3,4,3,3,4,3,4,4,5,5,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,2,5,5,5,5,78,4,"2",4,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,80,0,"1",NA,NA,NA,NA,NA,NA,NA,"alles",4,4,5,4,3,4,3,3,4,3,3,2,4,2,2,3,3,2,2,1,3,4,3,5,5,2,4,4,3,2,4,4,NA
"475",653,1,5,2,28,2,3,1,0,1,45,3,4,4,4,0,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,5,5,5,70,2,"2",1,1,3,1,1,1,NA,"Um zu sehen, ob man Risikobegegnungen hatte ","2,3",NA,NA,NA,3,NA,NA,NA,1,NA,NA,40,1,"7",NA,2,5,5,5,"2,3,6,9","3,5",NA,4,2,3,3,4,5,6,2,5,4,2,3,3,3,2,2,2,2,3,2,2,3,3,2,3,2,3,3,2,2,3,3,NA
"476",1389,1,5,2,40,6,5,1,0,0,1,4,2,2,2,0,5,5,4,5,5,5,2,4,4,4,5,5,5,4,5,3,3,2,4,3,3,5,4,3,4,3,3,3,4,3,4,4,5,5,85,2,"1",1,1,3,1,2,1,NA,"pour  la securite et celle des autres","1,2,3,5",NA,NA,NA,3,NA,NA,NA,1,NA,NA,85,1,"8","ich weiss nicht",2,5,3,3,"7,9","4,5,7,9","nein alles clar",6,5,5,4,6,6,5,4,6,3,5,5,5,5,2,2,2,1,2,2,6,6,6,6,6,3,3,4,4,4,4,4,"nein"
"477",3451,1,5,1,48,4,5,1,0,1,30,2,4,4,4,1,4,4,4,3,2,3,3,4,2,4,3,4,5,5,4,3,1,2,3,2,2,4,3,3,4,3,5,3,5,2,5,5,5,5,40,1,"1",1,1,4,1,1,1,NA,"Bessere informiere mich","2,3,4,5",NA,NA,NA,1,NA,NA,NA,2,"Nie getestet positiv","7",40,0,"2,4",NA,1,5,5,5,"6,9","2,4,5,7,9,11,12","Alles Klar",6,5,5,5,4,4,5,6,6,5,6,6,5,5,1,1,1,1,1,1,2,2,2,6,6,1,1,1,1,1,5,1,NA
"478",851,1,5,2,35,4,5,1,0,0,80,1,3,3,5,0,2,5,3,5,5,3,5,4,3,3,5,5,5,5,1,3,3,3,4,3,3,3,5,4,5,3,5,3,3,3,5,5,5,4,78,1,"7",1,1,2,1,1,0,NA,"Schutz Arbeitgeber, bin Fahrlehrerin. Schutz Vater, Risikopatienten ","3",NA,NA,NA,1,NA,NA,NA,1,NA,NA,65,0,"1",NA,2,3,5,1,"6","2,3,4,5,9","was tun wenn unbekanntes Risiko",3,1,4,3,3,3,6,4,3,2,4,4,4,1,4,2,3,2,2,2,4,5,5,5,6,2,4,2,2,3,4,3,NA
"479",1772,1,5,2,19,1,3,1,0,0,49,2,5,3,5,0,3,3,5,2,5,4,1,4,3,4,4,5,4,3,3,3,2,2,5,3,3,3,4,3,3,3,3,3,3,2,4,4,5,5,60,2,"2",1,1,2,1,1,1,NA,"Um die Ausbreitung des Virus einzuschrï¿½ï¿½nken. Um im Falle einer Infektion rechtzeitig Kontaktpersonen zu war","2,3",NA,NA,NA,1,NA,NA,NA,1,NA,NA,20,1,"1,5",NA,2,3,4,3,"3,6,7,9","3,4,5,6,7,9,11,12","Genaue Erlï¿½ï¿½uterung ab wann eine Risikobegegnung als eine solche gilt (welcher Abstand/Kontakt/zeitlicher Aufenthalt mit/zu der infizierten Per",3,2,3,2,3,3,6,5,3,1,5,4,5,3,3,2,2,1,3,1,4,5,3,7,7,1,2,2,2,2,4,2,NA
"480",330,1,5,1,24,7,3,1,0,0,69,3,2,4,2,1,3,3,4,1,5,2,3,2,3,3,2,1,3,2,3,4,3,2,2,3,3,3,2,3,4,2,2,5,2,1,3,2,2,2,69,4,"7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Kein bock meine daten weiter zu geben ","1,6,9",NA,NA,NA,NA,NA,NA,NA,35,0,"2,5,8",NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,5,2,2,6,4,3,3,4,3,5,1,2,3,3,2,4,2,6,4,3,4,3,2,4,2,4,3,4,NA
"481",684,1,5,2,24,2,3,1,0,1,50,3,4,2,5,0,2,3,3,3,3,3,2,4,2,2,3,3,5,4,4,3,2,2,3,2,3,3,5,3,4,4,3,4,3,2,4,5,5,3,60,1,"1",1,1,2,1,1,1,NA,"Ich wollte dazu beisteuern dass das Coronavirus bekï¿½ï¿½mpft wird und wenn dies nur mit dem Installieren einer App mï¿½ï¿½glich ist dann wollte ich dies nicht unversuch","1",NA,NA,NA,1,NA,NA,NA,1,NA,NA,30,0,"1,5",NA,2,4,5,1,"3,6","3,4,5,6,11","Nein ",2,1,1,2,1,2,4,5,2,2,4,4,4,2,3,4,3,2,3,2,3,2,3,6,7,1,2,1,1,1,3,2,NA
"482",653,1,5,2,21,3,3,1,0,1,16,2,2,4,4,1,3,2,4,3,1,4,2,4,2,3,1,1,4,2,3,1,4,4,4,3,2,1,5,1,4,2,5,1,2,2,3,1,4,2,55,2,"6",2,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,2,"Weil mein Test noch nicht zu 100% fest steht","7",NA,NA,NA,65,0,"3","Ich weiï¿½ï¿½ es n",NA,NA,NA,NA,NA,NA,"Nein",3,4,4,2,5,4,5,6,5,2,3,4,2,5,3,3,4,1,1,2,5,3,4,4,2,4,3,2,4,2,3,4,NA
"483",745,1,5,2,31,5,2,1,0,0,8,2,3,1,2,0,1,4,4,2,1,1,1,1,4,4,3,1,1,4,1,1,1,4,4,4,2,4,3,4,3,2,3,1,3,2,3,4,5,5,40,1,"4",1,2,NA,NA,NA,NA,NA,NA,NA,0,"bringt doch nichts funktioniert nicht richtig","2,4,6",NA,NA,NA,NA,NA,NA,NA,40,0,"1,5",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,5,6,1,6,6,1,1,1,1,4,4,4,4,4,4,4,7,7,3,3,4,4,3,4,5,1,4,"die corona app ist die teuerste sinnloseste app die es gibt"
"484",752,1,5,2,27,3,2,1,0,0,30,2,4,2,2,0,3,3,4,4,2,2,2,3,2,2,4,4,4,4,4,3,2,4,2,3,3,3,5,3,3,3,3,3,2,2,4,4,5,4,60,1,"2",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Arbeite in der Nachtschicht als Zustellerin und beliefere rund 200-300 Kunden mit Zeitungen. Habe aber keinen Kontakt zu Personen da ich keine sehe oder begegne. Kï¿½ï¿½nnte somit viele falsche Begegnungen hervorr","11",NA,NA,NA,NA,NA,NA,NA,40,0,"2,5,6,7",NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,3,3,4,4,5,2,5,4,4,4,4,3,3,4,4,4,4,4,4,5,6,1,3,1,2,2,4,1,NA
"485",846,1,5,1,67,2,1,1,0,0,82,4,5,4,4,0,2,1,1,3,3,3,1,3,1,1,4,4,4,4,4,3,3,3,4,5,3,4,4,4,4,4,4,3,4,2,4,4,4,4,80,1,"2",1,1,2,1,1,1,NA,"Damit ich mich und andere schï¿½ï¿½tzen ","3",NA,NA,NA,1,NA,NA,NA,1,NA,NA,60,1,"4",NA,2,4,4,4,"6","2,5,6","nein",1,4,4,4,4,5,6,5,4,2,5,5,5,5,3,3,2,3,3,2,6,4,7,6,6,1,3,1,1,1,4,1,NA
"486",831,1,5,2,31,6,1,1,0,1,44,3,5,4,5,0,2,5,3,3,5,5,2,3,3,3,3,4,5,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3,2,2,4,3,5,3,60,2,"1,2",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Ich mï¿½ï¿½chte meine Daten nicht preis geben und habe auch kein Interesse sie herunter zu la","1,4,6",NA,NA,NA,NA,NA,NA,NA,65,0,"2,4,5",NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,4,3,3,4,2,4,3,4,3,3,3,2,3,1,2,4,1,5,5,5,7,5,2,3,1,3,2,4,1,NA
"487",344,1,5,1,27,5,5,1,0,1,20,3,4,4,4,0,4,3,5,3,5,3,3,4,2,5,4,4,3,4,3,3,2,3,4,2,2,4,5,4,4,3,4,3,4,2,4,4,4,4,35,1,"1,6",4,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,1,NA,NA,20,1,"1,3,4",NA,NA,NA,NA,NA,NA,NA,"Nein. Weitgehend verstï¿½ï¿½ndl",5,1,3,4,4,3,5,4,4,4,5,5,5,5,2,2,2,2,2,2,3,4,2,6,6,1,3,1,3,2,5,2,"Sehr ordentliche Umfrage"
"488",299,1,5,1,21,4,2,1,1,1,NA,NA,5,NA,4,1,1,3,4,4,2,3,4,3,2,3,3,4,2,3,4,3,4,2,3,3,2,2,3,2,2,1,2,4,3,2,2,2,1,2,78,2,"6",2,1,2,1,1,1,NA,"Js iDisks ï¿½ï¿","1",NA,NA,NA,3,NA,NA,NA,1,NA,NA,68,1,"7","Keks",4,3,3,2,"1","3","Jjjvbb",1,3,3,3,2,4,3,4,2,5,4,5,5,4,1,2,3,2,2,3,3,2,2,7,2,2,5,3,4,3,3,1,"G hj kbbk"
"489",318,1,5,2,28,2,5,1,0,0,28,3,2,2,3,1,3,1,4,4,3,4,4,4,3,4,4,3,3,2,3,4,2,3,2,3,3,3,3,3,4,2,3,3,2,2,2,2,4,4,66,3,"7",2,2,NA,NA,NA,NA,NA,NA,NA,0,"Daten ","1",NA,NA,NA,NA,NA,NA,NA,55,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,5,3,4,4,2,6,3,6,4,6,3,4,3,3,3,2,3,4,4,4,6,3,4,4,3,4,5,3,"Hmm interessant "
"490",1253,1,5,1,34,5,1,1,0,0,50,3,4,3,3,0,2,1,2,2,5,3,2,4,2,3,4,4,4,3,2,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,4,4,5,3,60,4,"5",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Lieber wï¿½ï¿½rde ich codiert via gprs den Standort ï¿½ï¿½bertragen als 24 h Zugriff auf mein Smartphone zu er","1,5,6,9",NA,NA,NA,NA,NA,NA,NA,40,0,"1,7",NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,2,5,6,1,5,3,1,1,3,1,2,3,3,3,4,3,4,6,2,4,5,3,4,2,3,2,3,2,NA
"491",229,1,5,1,27,6,2,1,0,1,42,2,3,2,3,0,2,3,3,3,3,3,3,3,4,3,4,4,4,2,3,2,3,3,3,2,2,3,3,3,3,2,3,3,4,2,4,2,2,2,30,3,"2",3,2,NA,NA,NA,NA,NA,NA,NA,0,"Daten ","6,9",NA,NA,NA,NA,NA,NA,NA,40,1,"7",NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,3,3,3,3,3,4,3,4,3,3,3,2,2,2,2,3,3,4,5,3,4,4,3,3,3,3,2,3,3,NA
"492",270,1,5,2,38,1,1,1,0,0,67,3,3,3,2,0,3,5,5,5,5,3,1,2,2,3,4,5,5,2,3,4,4,4,3,2,3,3,4,3,3,3,3,4,4,2,4,3,3,4,35,1,"3,6",2,2,NA,NA,NA,NA,NA,NA,NA,0,"Jdjjejekeker","5,9,10",NA,NA,NA,NA,NA,NA,NA,63,0,"2,3","Fnfkfennfnfkkflkf",NA,NA,NA,NA,NA,NA,NA,3,4,4,4,3,3,3,3,4,4,5,4,5,5,3,3,3,3,3,2,5,6,5,5,5,4,4,4,4,3,4,3,"Kfkfmfl"
"493",843,1,5,1,44,1,5,1,0,1,29,2,3,2,3,0,4,3,3,2,2,3,1,4,2,3,3,3,3,1,1,3,3,3,4,2,2,5,5,5,5,5,4,2,5,2,5,5,5,5,80,1,"4",1,1,1,1,1,1,NA,"Weil ich dachte, dass das was bringt. Bringt aber scheinbar nix.","1,2,3,4",NA,NA,NA,3,NA,NA,NA,1,NA,NA,15,0,"1,2,7",NA,1,5,5,3,"4,5,6,11,12","3,4,5,6,11","nï¿",2,1,1,1,2,4,6,4,5,3,5,5,4,4,3,2,3,2,2,3,3,5,5,5,5,1,1,1,2,2,4,1,NA
"494",922,1,5,1,63,4,1,0,0,0,9,5,3,2,3,0,1,3,4,1,4,3,2,4,4,3,4,4,4,3,2,3,2,3,5,3,4,4,5,5,5,3,3,3,4,2,4,5,4,3,30,4,"1,2",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Habe kein Smartphon","7",NA,NA,NA,NA,NA,NA,NA,25,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,4,5,4,2,2,5,5,5,3,4,3,4,4,3,3,1,6,6,5,4,1,1,1,2,2,4,1,NA
"495",401,1,5,1,18,2,2,1,0,0,31,3,5,3,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,4,40,4,"7",1,1,1,1,1,1,NA,"Hilfreich","1",NA,NA,NA,1,NA,NA,NA,1,NA,NA,80,1,"8",NA,1,5,5,5,"9","11","Nein sorry ",6,6,6,1,1,6,1,6,1,1,1,1,6,6,1,1,1,1,1,1,1,1,3,2,4,1,4,2,2,2,1,1,"Keine "
"496",1009,1,5,1,39,1,2,1,0,0,50,5,5,5,5,0,1,4,4,1,5,5,1,4,4,3,4,5,3,4,4,2,1,4,4,3,3,3,5,3,4,3,3,5,4,2,5,5,5,3,60,2,"7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Handy ist Defekt(downloads funktionieren nicht)","8",NA,NA,NA,NA,NA,NA,NA,15,1,"2,5,6,7",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,5,6,6,1,1,6,6,6,4,4,4,4,4,1,4,1,7,5,7,7,2,1,1,2,2,5,1,NA
"497",16,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",661,1,5,2,22,2,3,1,0,0,62,2,4,3,4,1,2,3,3,1,3,4,2,4,3,4,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,5,5,5,4,40,4,"7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Kann mir nicht vorstellen, dass sie richtig funktioniert ","1,4,5",NA,NA,NA,NA,NA,NA,NA,30,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,3,5,2,5,2,3,3,3,2,2,3,2,2,2,2,4,4,5,5,6,2,2,3,3,2,4,2,"Alles gut "
"499",749,1,5,1,40,1,5,1,0,0,30,3,4,3,3,0,2,2,2,3,2,3,2,4,2,2,4,3,4,3,3,3,3,3,4,2,2,4,5,4,5,5,5,4,4,2,4,5,5,4,80,1,"1,2",1,1,2,1,1,0,NA,"In der Hoffnung die Epidemie mit einzudï¿½ï¿½","1,2,3",NA,NA,NA,1,NA,NA,NA,1,NA,NA,30,0,"1,2,3",NA,1,3,3,3,"1","12","Was genau soll man bei den angezeigten Warnungen machen?",1,2,3,2,2,3,4,4,3,2,4,4,4,2,3,3,2,2,3,3,2,6,4,5,5,1,3,1,1,1,4,1,NA
"500",701,1,5,1,52,1,2,1,0,0,20,5,5,2,3,0,3,3,3,4,4,4,2,3,3,3,4,4,4,5,5,4,4,2,4,4,4,4,5,4,4,4,4,3,4,2,5,5,5,5,25,3,"1,2,3",1,2,NA,NA,NA,NA,NA,NA,NA,0,"weil sie gegen den datenschutz verstï¿½ï¿½ï¿½ï¿½t ! ich mï¿½ï¿½chte nicht auf schritt und tritt verfolg","1,5,6,9",NA,NA,NA,NA,NA,NA,NA,30,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,1,2,4,1,6,5,2,1,2,2,4,4,4,4,4,2,6,6,7,6,7,1,4,1,1,1,1,1,NA
"501",639,1,5,1,78,5,5,0,0,0,1,2,1,1,1,0,1,3,4,1,1,1,1,1,3,4,1,1,1,1,1,4,3,4,4,2,2,4,4,4,4,3,4,3,4,2,1,3,2,4,40,2,"1",1,2,NA,NA,NA,NA,NA,NA,NA,0,"nicht wirksam - Eingriff in meine Rechte","2,4,6",NA,NA,NA,NA,NA,NA,NA,20,0,"6",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,6,1,4,5,1,1,2,2,4,4,4,4,4,2,7,4,7,6,6,3,4,3,5,5,1,3,"OK"
"502",25,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",962,1,5,1,34,1,2,1,0,0,1,2,4,4,4,0,3,3,3,4,3,3,2,1,2,2,2,3,3,2,2,4,4,3,4,4,5,5,5,5,5,4,3,4,5,2,5,5,5,5,30,4,"2",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Weil ich vorsichtig bin und mich an alle Regeln halten und Kontakte vermeide","4",NA,NA,NA,NA,NA,NA,NA,40,0,"7",NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,2,2,6,1,4,4,1,1,3,3,4,4,4,4,2,3,3,5,5,2,5,2,4,1,2,1,5,2,NA
"504",2030,1,5,2,18,1,3,1,0,1,30,3,4,3,4,0,3,4,3,4,4,5,2,3,3,3,3,4,5,4,1,2,2,4,2,3,2,3,4,3,3,3,3,3,3,2,3,4,3,3,70,4,"2,6",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Ich Persï¿½ï¿½nlich finde es unnï¿","1,3,4,5,6,11",NA,NA,NA,NA,NA,NA,NA,50,0,"1,4,5",NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,1,2,6,1,4,2,3,3,3,1,2,4,3,4,4,3,3,4,2,6,7,1,1,1,4,3,2,1,NA
"505",1476,1,5,1,59,5,2,1,0,0,61,4,4,4,4,1,2,2,2,5,5,5,1,2,1,2,5,5,5,5,5,2,5,2,5,3,2,5,5,5,5,4,4,5,4,2,5,5,5,5,80,2,"1,2",1,1,3,0,NA,0,"1,2","wegen corona gefï¿½ï¿½hr weil ich habe jeden tag der ï¿½ï¿½","2",NA,NA,NA,3,NA,NA,NA,1,NA,NA,60,0,"1,2,7",NA,NA,NA,NA,NA,NA,NA,"nein alles ist geu erklï¿½ï",4,1,3,3,2,5,6,2,4,3,2,2,2,3,4,4,3,4,3,2,5,5,6,5,6,1,2,1,1,1,2,1,NA
"506",349,1,5,1,34,2,3,1,0,0,62,2,4,4,3,0,2,2,2,2,2,1,2,2,3,3,3,3,2,2,2,2,3,3,2,2,1,2,2,2,2,3,3,2,4,2,2,3,3,2,10,3,"4",1,2,NA,NA,NA,NA,NA,NA,NA,0,"keine Interesse ","3",NA,NA,NA,NA,NA,NA,NA,1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,3,3,4,3,3,4,4,3,3,3,2,2,2,2,2,3,5,4,5,5,5,3,3,2,3,3,3,4,NA
"507",2062,1,5,1,43,3,2,1,0,0,60,4,5,5,5,0,2,1,3,3,5,5,5,5,1,4,3,5,5,3,3,2,5,3,4,2,1,4,5,5,5,5,4,3,3,2,5,5,5,5,75,1,"2",1,1,2,1,1,1,NA,"Um mich zu schï¿½ï¿½tzen bzw. Frï¿½ï¿½hzeitig eine eigene Infektion zu erkennen. Um zu helfen die Pandemie einzu","2,3,6",NA,NA,NA,1,NA,NA,NA,1,NA,NA,25,1,"1,8","Egoismus, wenn ich es habe dann sollen es auch andere haben.",2,5,5,1,"1,3,6","2,3,4,5,6,7,9,10,11",NA,2,1,1,2,3,5,5,6,1,2,6,6,5,4,4,3,3,4,1,4,1,5,6,6,7,1,2,1,1,1,5,1,NA
"508",726,1,5,2,48,4,1,1,0,0,1,1,1,1,1,0,1,2,4,3,3,1,1,1,1,4,3,3,1,1,1,3,3,3,3,4,4,3,4,5,4,4,4,2,4,2,2,1,1,3,30,4,"7",3,2,NA,NA,NA,NA,NA,NA,NA,0,"ich lasse mich von niemanden kontrollieren","1,2,4,5,6,10",NA,NA,NA,NA,NA,NA,NA,10,0,"1,6","weil das alles in allem vï¿½ï¿½llig unnï¿½ï¿½tz ist udn nur zur Kontrolle der Bevï¿½ï¿½l",NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,4,6,1,6,6,1,1,1,1,4,4,4,4,4,4,6,2,7,1,1,5,5,3,5,5,1,5,"Was soll damit erreicht werden? Wollt ihr diejenigen die nicht an Corona glauben damit fï¿½ï¿½r blï¿½ï¿½d ve"
"509",822,1,5,1,57,4,1,1,0,0,48,3,3,3,3,1,4,2,2,5,4,3,3,4,3,3,4,4,5,3,3,4,4,3,4,3,3,4,4,4,4,4,4,4,3,2,4,4,4,4,50,1,"2",1,1,2,1,1,1,NA,"Schutzmassnahmen","2,3",NA,NA,NA,1,NA,NA,NA,1,NA,NA,60,1,"5,7",NA,1,4,4,4,"2,3,6,9,12","2,4,5,9,11,12","Testphase",3,1,3,2,2,4,4,4,4,1,4,5,4,4,2,2,2,2,2,2,4,4,5,4,4,2,3,2,1,1,4,3,"bleiben sie gesund"
